"x"
"1",225.810225181664
"2",368.529486122383
"3",467.697705852346
"4",542.674525013938
"5",603.125765639885
"6",654.079798738616
"7",698.320394345765
"8",737.508868733955
"9",772.597945391343
"10",804.56263886805
"11",833.804296840485
"12",860.720264681135
"13",885.618051660503
"14",908.741853355671
"15",930.289962827045
"16",950.426628645327
"17",969.290375986665
"18",987
